Sub-Borough Area,year,unit_occ_own_pct,hp_first_fhava_pct,hp_first_orig_lmi_app_pct,unit_num,hh_inc_own_med_adj,hh_inc_rent_med_adj,rent_burden_med,voucher_pct,rent_pct_nycha,Poverty rate,Population,pop_race_asian_pct,pop_race_black_pct,pop_race_hisp_pct,pop_race_white_pct,sb
Bay Ridge,2018.0,0.443219,0.00459770114942529,0.137931034482759,53098.0,100507.0,56760.0,0.299,,0.0,,,0.228554,0.0288578,0.216302,0.501925,20.0
Bensonhurst,2018.0,0.362925,0.00481927710843374,0.585542168674699,67933.0,85559.0,41727.0,0.359,,0.0,,,0.408889,0.00951565,0.171271,0.370768,21.0
Borough Park,2018.0,0.352744,0.0,0.805013927576602,45908.0,77753.0,40224.0,0.422,,0.0,,,0.139994,0.0200693,0.0935989,0.735967,22.0
Coney Island,2018.0,0.293114,0.00611620795107034,0.425076452599388,50281.0,69949.0,28692.0,0.324,,0.177541,,,0.136255,0.0925542,0.174141,0.55971,23.0
Flatbush,2018.0,0.239025,0.0127551020408163,0.548469387755102,60753.0,115677.0,53717.0,0.311,,0.0,,,0.111468,0.331247,0.139111,0.385984,24.0
Sheepshead Bay/Gravesend,2018.0,0.450992,0.0115107913669065,0.320863309352518,64256.0,94905.0,41997.0,0.333,,0.0674367,,,0.198024,0.0362549,0.0804927,0.637438,25.0
Greenwich Village/Financial District,2004,,0.0,0.0190531177829099,,,,,,,,,,,,,29.0
Lower East Side/Chinatown,2004,,0.0,0.61063829787234,,,,,,,,,,,,,30.0
Chelsea/Clinton/Midtown,2004,,0.0,0.029535864978903,,,,,,,,,,,,,31.0
Stuyvesant Town/Turtle Bay,2004,,0.0,0.0,,,,,,,,,,,,,32.0
Upper West Side,2004,,0.0,0.0490240581025874,,,,,,,,,,,,,33.0
Upper East Side,2004,,0.0,0.0,,,,,,,,,,,,,34.0
Morningside Heights/Hamilton Heights,2004,,0.0,0.580568720379147,,,,,,,,,,,,,35.0
Central Harlem,2004,,0.0,0.96420581655481,,,,,,,,,,,,,36.0
East Harlem,2004,,0.0,0.826732673267327,,,,,,,,,,,,,37.0
Washington Heights/Inwood,2004,,0.00229357798165138,0.408256880733945,,,,,,,,,,,,,38.0
Mott Haven/Hunts Point,2004,,0.148148148148148,0.993827160493827,,,,,,,,,,,,,1.0
Morrisania/Belmont,2004,,0.109677419354839,1.0,,,,,,,,,,,,,2.0
Highbridge/South Concourse,2004,,0.0677966101694915,0.983050847457627,,,,,,,,,,,,,3.0
University Heights/Fordham,2004,,0.165354330708661,0.976377952755906,,,,,,,,,,,,,4.0
Kingsbridge Heights/Mosholu,2004,,0.0524017467248908,0.746724890829694,,,,,,,,,,,,,5.0
Riverdale/Kingsbridge,2004,,0.0,0.0893997445721584,,,,,,,,,,,,,6.0
Soundview/Parkchester,2004,,0.0492341356673961,0.672866520787746,,,,,,,,,,,,,7.0
Throgs Neck/Co-op City,2004,,0.00825471698113208,0.027122641509434,,,,,,,,,,,,,8.0
Pelham Parkway,2004,,0.0376884422110553,0.46105527638191,,,,,,,,,,,,,9.0
Williamsbridge/Baychester,2004,,0.0683937823834197,0.288082901554404,,,,,,,,,,,,,10.0
Williamsburg/Greenpoint,2004,,0.0072202166064982,0.772563176895307,,,,,,,,,,,,,11.0
Brooklyn Heights/Fort Greene,2004,,0.00693756194251734,0.172447968285431,,,,,,,,,,,,,12.0
Bedford Stuyvesant,2004,,0.0513126491646778,0.924821002386635,,,,,,,,,,,,,13.0
Bushwick,2004,,0.0882852292020374,1.0,,,,,,,,,,,,,14.0
East New York/Starrett City,2004,,0.114130434782609,0.908514492753623,,,,,,,,,,,,,15.0
Park Slope/Carroll Gardens,2004,,0.00099304865938431,0.0973187686196624,,,,,,,,,,,,,16.0
Sunset Park,2004,,0.00307219662058372,0.632872503840246,,,,,,,,,,,,,17.0
North Crown Heights/Prospect Heights,2004,,0.0302491103202847,0.669039145907473,,,,,,,,,,,,,18.0
South Crown Heights,2004,,0.0688259109311741,0.765182186234818,,,,,,,,,,,,,19.0
Bay Ridge,2004,,0.00114285714285714,0.0948571428571429,,,,,,,,,,,,,20.0
Bensonhurst,2004,,0.00122699386503067,0.386503067484663,,,,,,,,,,,,,21.0
Borough Park,2004,,0.00189393939393939,0.585227272727273,,,,,,,,,,,,,22.0
Coney Island,2004,,0.00294550810014728,0.494845360824742,,,,,,,,,,,,,23.0
Flatbush,2004,,0.00668896321070234,0.55685618729097,,,,,,,,,,,,,24.0
Sheepshead Bay/Gravesend,2004,,0.0,0.101149425287356,,,,,,,,,,,,,25.0
Brownsville/Ocean Hill,2004,,0.0956521739130435,0.956521739130435,,,,,,,,,,,,,26.0
East Flatbush,2004,,0.0987821380243572,0.511502029769959,,,,,,,,,,,,,27.0
Flatlands/Canarsie,2004,,0.0389854391733208,0.0103334899013621,,,,,,,,,,,,,28.0
Astoria,2004,,0.00443458980044346,0.263858093126386,,,,,,,,,,,,,39.0
Sunnyside/Woodside,2004,,0.0,0.297872340425532,,,,,,,,,,,,,40.0
Jackson Heights,2004,,0.00595238095238095,0.482142857142857,,,,,,,,,,,,,41.0
Elmhurst/Corona,2004,,0.00396825396825397,0.650793650793651,,,,,,,,,,,,,42.0
Middle Village/Ridgewood,2004,,0.00836431226765799,0.190520446096654,,,,,,,,,,,,,43.0
Rego Park/Forest Hills,2004,,0.000561797752808989,0.0376404494382022,,,,,,,,,,,,,44.0
Flushing/Whitestone,2004,,0.00207382828701784,0.174201576109498,,,,,,,,,,,,,45.0
Hillcrest/Fresh Meadows,2004,,0.000659630606860158,0.00461741424802111,,,,,,,,,,,,,46.0
Ozone Park/Woodhaven,2004,,0.0261716372489349,0.168594035301278,,,,,,,,,,,,,47.0
South Ozone Park/Howard Beach,2004,,0.0260707635009311,0.0391061452513966,,,,,,,,,,,,,48.0
Bayside/Little Neck,2004,,0.00181378476420798,0.00060459492140266,,,,,,,,,,,,,49.0
Jamaica,2004,,0.0793843661401377,0.257189145402997,,,,,,,,,,,,,50.0
Queens Village,2004,,0.0320747056435242,0.0129922858302883,,,,,,,,,,,,,51.0
Rockaways,2004,,0.05,0.447560975609756,,,,,,,,,,,,,52.0
North Shore,2004,,0.0434969853574505,0.228682170542636,,,,,,,,,,,,,53.0
Mid-Island,2004,,0.00513083632632119,0.0379681888147768,,,,,,,,,,,,,54.0
South Shore,2004,,0.00892098555649957,0.00339847068819031,,,,,,,,,,,,,55.0
